"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The #library is closed, but our digital library is always open! Go to our website, https://t.co/tf79nItXzr, to sear… https://t.co/Ev3YnZDSYD",FALSE,0,NA,2020-05-02 17:00:00,TRUE,NA,"1256629524512595972",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FMTPL",0,FALSE,FALSE,NA,NA
"RT @nlopes952: @pocs80 .    sSs   <U+0001F4A4><U+0001F31F>. *
.  [ (-.-) ]        <U+0001F319>
—o-o—*
| <U+0001F497><U+0001F497>  |.  <U+2728>*
| <U+0001F497><U+0001F497>  |*.
""Thanks You Too Jutta<U+0001F618><U+0001F60D><U+0001F634><U+0001F30C>..""
#TakeCare #BeSafe…",FALSE,0,NA,2020-05-02 16:59:57,FALSE,NA,"1256629510499454983",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pocs80",2,TRUE,FALSE,NA,NA
"If you don't like vanilla cream you can't be my friend.<U+2665><U+FE0F>
Best kind of being spoiled is by snacks and sweets!<U+0001F36B><U+0001F36A><U+0001F382>
St… https://t.co/FOsIYSlrxg",FALSE,2,NA,2020-05-02 16:59:52,TRUE,NA,"1256629491054583809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malicieux666",1,FALSE,FALSE,NA,NA
"RT @YoutuberMrJoy: Dont Ask.... They Are Fan Of Whom.

We are Human First &amp; We have Humanity Relation 

My condolences to their entire fami…",FALSE,0,NA,2020-05-02 16:59:50,FALSE,NA,"1256629481927839744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SidheartSuvarna",54,TRUE,FALSE,NA,NA
"@Benaconda @normwilner What all viruses (or for that matter parasites) do, looking for a host without immunity, inf… https://t.co/kBrATbofA6",FALSE,3,"Benaconda",2020-05-02 16:59:49,TRUE,"1256625412005933063","1256629478886969344","19518472","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThatVDOVault",0,FALSE,FALSE,NA,NA
"RT @autismafter18: Re-watching #ZoeysPlaylist with the family

I <U+2764><U+2764><U+2764> this show!!!!

#StayAtHome #coronavirus 
#familytime #Autism",FALSE,0,NA,2020-05-02 16:59:49,FALSE,NA,"1256629478312292353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AwesomismMom",1,TRUE,FALSE,NA,NA
"A tune a day keeps the Corona away 

Day 48 De Klapperman (Belgium) 

#atuneaday #StayAtHome #music #garklein… https://t.co/8WKcakVRQE",FALSE,0,NA,2020-05-02 16:59:48,TRUE,NA,"1256629473774108672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gregorydhoopgm1",0,FALSE,FALSE,NA,NA
"RT @PolishEmbassyUK: Let's celebrate together Polish Heritage Days 2020 by learning stories of great Poles and their achievements. #StayAtH…",FALSE,0,NA,2020-05-02 16:59:40,FALSE,NA,"1256629443210199040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","polonium_org",4,TRUE,FALSE,NA,NA
"RT @GSLawnCareUK: So true <U+0001F3E1><U+0001F33F><U+0001F49A>

#quotes #gardeningquote #gardens #stayathome https://t.co/IKZIxs9YNh",FALSE,0,NA,2020-05-02 16:59:39,FALSE,NA,"1256629436612579330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GSNWLancs",2,TRUE,FALSE,NA,NA
"RT @MPSTootingTnC: Luckily PC Knellar was on hand to break up this fight in #tooting this week! Luckily they listened to his advice and wen…",FALSE,0,NA,2020-05-02 16:59:38,FALSE,NA,"1256629430883057664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","olwenowen",135,TRUE,FALSE,NA,NA
"@Anthony63002260 @pmraff @NYDailyNews The economy WAS NEVER CLOSED - businesses were &amp; are still open even in… https://t.co/Bi2rRIK14Z",FALSE,0,"Anthony63002260",2020-05-02 16:59:27,TRUE,"1256626289332625408","1256629388298330112","1238262509049655296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2cents4change",0,FALSE,FALSE,NA,NA
"I just felt nostalgic about buying soaps from Bath &amp; Body Works. A top 5 “Get in, Get out” store imo. But right now… https://t.co/NjXfKJhz1B",FALSE,0,NA,2020-05-02 16:59:24,TRUE,NA,"1256629374373310465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pat_romeara",0,FALSE,FALSE,NA,NA
"RT @dahalapenio: I was craving Chinese food <U+0001F914> Due to #COVID19 restaurants are closed. So I decided to make my own. End result - Teriyaki be…",FALSE,0,NA,2020-05-02 16:59:19,FALSE,NA,"1256629353175187456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Matilde99101783",144,TRUE,FALSE,NA,NA
"RT @LaLigaTV: <U+26A1><U+FE0F> 21 SECONDS! <U+26A1><U+FE0F>

Don't be late for #LaLigaClassics tonight, or you'll miss @Benzema scoring the fastest goal in #ElClasico…",FALSE,0,NA,2020-05-02 16:59:16,FALSE,NA,"1256629341225717760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BallesterosEnr",81,TRUE,FALSE,NA,NA
"RT @TheRightMelissa: @realDonaldTrump @MarkMeadows Democrats are extending their vacations indefinitely while Americans suffer instead of r…",FALSE,0,NA,2020-05-02 16:59:12,FALSE,NA,"1256629324339310592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elemental_LA_OC",177,TRUE,FALSE,NA,NA
"RT @SophieEB: Here's 'Take Me Home / Stay At Home' from last night's kitchen disco! If you enjoy it, you can see the full performance at ht…",FALSE,0,NA,2020-05-02 16:59:09,FALSE,NA,"1256629312775651334",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeaLeaLemon",4858,TRUE,FALSE,NA,NA
"RT @fouryouagency: Just finished 'Murder She Wrote' s10e22 from Angela Lansbury and how awesome it was to see that this episode was shot in…",FALSE,0,NA,2020-05-02 16:59:09,FALSE,NA,"1256629311093817345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeniLaetitia",3,TRUE,FALSE,NA,NA
"RT @marie_nassar: <U+0001F338><U+0001F495>Happy weekend dear friends<U+0001F337><U+0001F343><U+0001F436><U+0001F436><U+0001F609><U+0001F49E>

#SaturdayMorning <U+2615><U+FE0F><U+0001F36A> #StayAtHome https://t.co/hBNUCqkGWP",FALSE,0,NA,2020-05-02 16:59:06,FALSE,NA,"1256629297609150464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manqi63",427,TRUE,FALSE,NA,NA
"RT @timetodecor: GAME: HOME SURAU

Most surau are highly influenced by Arabic style &amp; banyak bermain corak geometri. Sempena #stayathome Ra…",FALSE,0,NA,2020-05-02 16:59:05,FALSE,NA,"1256629292764508162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hanishamid__",804,TRUE,FALSE,NA,NA
"RT @nlopes952: @pocs80 .    sSs   <U+0001F4A4><U+0001F31F>. *
.  [ (-.-) ]        <U+0001F319>
—o-o—*
| <U+0001F497><U+0001F497>  |.  <U+2728>*
| <U+0001F497><U+0001F497>  |*.
""Thanks You Too Jutta<U+0001F618><U+0001F60D><U+0001F634><U+0001F30C>..""
#TakeCare #BeSafe…",FALSE,0,NA,2020-05-02 16:59:04,FALSE,NA,"1256629292093538307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nlopes952",2,TRUE,FALSE,NA,NA
"RT @GoSoutheastern: See what Southeastern rodeo student-athlete Lainey Cooper has been doing while we all #StayAtHome https://t.co/nl1yjdcO…",FALSE,0,NA,2020-05-02 16:59:04,FALSE,NA,"1256629290189426690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SESAAC",3,TRUE,FALSE,NA,NA
"Just a note - we're both living in the same house during lockdown and we didn't need to leave the house to make thi… https://t.co/S8NoFh0v08",FALSE,2,"Nigelgkelly",2020-05-02 16:59:03,TRUE,"1256629284422201349","1256629286527578112","58442053","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nigelgkelly",0,FALSE,FALSE,NA,NA
"RT @SimranbaggaOffc: A little fun every now and then will surely lighten our mood!

#StayHomeStaySafe #StayAtHome #lockdownindia #Lockdown2…",FALSE,0,NA,2020-05-02 16:59:03,FALSE,NA,"1256629285579681793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SESHU_44",33,TRUE,FALSE,NA,NA
"@pocs80 .    sSs   <U+0001F4A4><U+0001F31F>. *
.  [ (-.-) ]        <U+0001F319>
—o-o—*
| <U+0001F497><U+0001F497>  |.  <U+2728>*
| <U+0001F497><U+0001F497>  |*.
""Thanks You Too Jutta<U+0001F618><U+0001F60D><U+0001F634><U+0001F30C>..""
#TakeCare #BeSafe #StayAtHome",FALSE,2,"pocs80",2020-05-02 16:59:02,FALSE,"1256624833519071232","1256629280852905984","1440694992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nlopes952",2,FALSE,FALSE,NA,NA
"RT @NepeanSeaRoad: Mumbai is excluded from the guidelines easing the lock-down w.e.f. 04th May 2020. DO NOT venture out on MONDAY hoping to…",FALSE,0,NA,2020-05-02 16:58:56,FALSE,NA,"1256629256672731137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BhartiB22",10,TRUE,FALSE,NA,NA
"RT @TheRightMelissa: @realDonaldTrump @MarkMeadows Democrats are extending their vacations indefinitely while Americans suffer instead of r…",FALSE,0,NA,2020-05-02 16:58:56,FALSE,NA,"1256629256605577216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lilmsdangrus311",177,TRUE,FALSE,NA,NA
"RT @marie_nassar: <U+0001F4A6><U+0001F338>Happy New Month dear friends<U+0001F495> wishing you all happiness,peace and good health<U+0001F337><U+0001F3E1><U+0001F333><U+0001F33C><U+0001F343><U+0001F490>

#FridayFeeling  <U+0001F49E>  #StayAtHome htt…",FALSE,0,NA,2020-05-02 16:58:55,FALSE,NA,"1256629253157859329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manqi63",595,TRUE,FALSE,NA,NA
